chain	kernel_count	start_tick	end_tick	frequency_hz	gpu_us	first	last
70	1	1788730538612795392	1788730538612894720	1000000000	99.328	cc_vit_1d_qkv_chained_fp8	cc_vit_1d_qkv_chained_fp8
71	1	1788730538612898816	1788730538612997120	1000000000	98.304	cc_vit_1d_attention_chained_fp8	cc_vit_1d_attention_chained_fp8
72	1	1788730538613001216	1788730538613049344	1000000000	48.128	cc_vit_1d_projection_chained_fp8	cc_vit_1d_projection_chained_fp8
73	1	1788730538613053440	1788730538613208064	1000000000	154.624	cc_vit_1d_ffn_expand_chained_fp8	cc_vit_1d_ffn_expand_chained_fp8
74	1	1788730538613212160	1788730538613328896	1000000000	116.736	cc_vit_1d_ffn_contract_chained_fp8	cc_vit_1d_ffn_contract_chained_fp8
75	1	1788730538613334016	1788730538613433344	1000000000	99.328	cc_vit_1d_qkv_chained_fp8	cc_vit_1d_qkv_chained_fp8
76	1	1788730538613438464	1788730538613536768	1000000000	98.304	cc_vit_1d_attention_chained_fp8	cc_vit_1d_attention_chained_fp8
77	1	1788730538613540864	1788730538613587968	1000000000	47.104	cc_vit_1d_projection_chained_fp8	cc_vit_1d_projection_chained_fp8
78	1	1788730538613593088	1788730538613747712	1000000000	154.624	cc_vit_1d_ffn_expand_chained_fp8	cc_vit_1d_ffn_expand_chained_fp8
79	1	1788730538613751808	1788730538613872640	1000000000	120.832	cc_vit_1d_ffn_contract_chained_fp8	cc_vit_1d_ffn_contract_chained_fp8
80	1	1788730538613876736	1788730538613976064	1000000000	99.328	cc_vit_1d_qkv_chained_fp8	cc_vit_1d_qkv_chained_fp8
81	1	1788730538613981184	1788730538614078464	1000000000	97.28	cc_vit_1d_attention_chained_fp8	cc_vit_1d_attention_chained_fp8
82	1	1788730538614083584	1788730538614130688	1000000000	47.104	cc_vit_1d_projection_chained_fp8	cc_vit_1d_projection_chained_fp8
83	1	1788730538614134784	1788730538614289408	1000000000	154.624	cc_vit_1d_ffn_expand_chained_fp8	cc_vit_1d_ffn_expand_chained_fp8
84	1	1788730538614293504	1788730538614412288	1000000000	118.784	cc_vit_1d_ffn_contract_chained_fp8	cc_vit_1d_ffn_contract_chained_fp8
85	1	1788730538614417408	1788730538614516736	1000000000	99.328	cc_vit_1d_qkv_chained_fp8	cc_vit_1d_qkv_chained_fp8
86	1	1788730538614520832	1788730538614619136	1000000000	98.304	cc_vit_1d_attention_chained_fp8	cc_vit_1d_attention_chained_fp8
87	1	1788730538614623232	1788730538614671360	1000000000	48.128	cc_vit_1d_projection_chained_fp8	cc_vit_1d_projection_chained_fp8
88	1	1788730538614675456	1788730538614827008	1000000000	151.552	cc_vit_1d_ffn_expand_chained_fp8	cc_vit_1d_ffn_expand_chained_fp8
89	1	1788730538614831104	1788730538614948864	1000000000	117.76	cc_vit_1d_ffn_contract_chained_fp8	cc_vit_1d_ffn_contract_chained_fp8
90	1	1788730538614953984	1788730538615053312	1000000000	99.328	cc_vit_1d_qkv_chained_fp8	cc_vit_1d_qkv_chained_fp8
91	1	1788730538615057408	1788730538615155712	1000000000	98.304	cc_vit_1d_attention_chained_fp8	cc_vit_1d_attention_chained_fp8
92	1	1788730538615159808	1788730538615207936	1000000000	48.128	cc_vit_1d_projection_chained_fp8	cc_vit_1d_projection_chained_fp8
93	1	1788730538615212032	1788730538615364608	1000000000	152.576	cc_vit_1d_ffn_expand_chained_fp8	cc_vit_1d_ffn_expand_chained_fp8
94	1	1788730538615368704	1788730538615485440	1000000000	116.736	cc_vit_1d_ffn_contract_chained_fp8	cc_vit_1d_ffn_contract_chained_fp8
95	1	1788730538615490560	1788730538615589888	1000000000	99.328	cc_vit_1d_qkv_chained_fp8	cc_vit_1d_qkv_chained_fp8
96	1	1788730538615595008	1788730538615692288	1000000000	97.28	cc_vit_1d_attention_chained_fp8	cc_vit_1d_attention_chained_fp8
97	1	1788730538615696384	1788730538615744512	1000000000	48.128	cc_vit_1d_projection_wait_fp8	cc_vit_1d_projection_wait_fp8
98	1	1788730538615748608	1788730538615755776	1000000000	7.168	cc_vit_1d_repack_1d_to_2d_fp8	cc_vit_1d_repack_1d_to_2d_fp8
99	1	1788730538615759872	1788730538615797760	1000000000	37.888	cc_dec_input_upsample_1024_512_tilesync_fp8	cc_dec_input_upsample_1024_512_tilesync_fp8
100	1	1788730538615801856	1788730538615892992	1000000000	91.136	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
101	1	1788730538615897088	1788730538615946240	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
102	1	1788730538615951360	1788730538616037376	1000000000	86.016	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
103	1	1788730538616041472	1788730538616088576	1000000000	47.104	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
104	1	1788730538616092672	1788730538616184832	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
105	1	1788730538616188928	1788730538616237056	1000000000	48.128	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
106	1	1788730538616242176	1788730538616349696	1000000000	107.52	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
107	1	1788730538616353792	1788730538616402944	1000000000	49.152	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
108	1	1788730538616407040	1788730538616500224	1000000000	93.184	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
109	1	1788730538616504320	1788730538616553472	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
110	1	1788730538616557568	1788730538616666112	1000000000	108.544	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
111	1	1788730538616671232	1788730538616719360	1000000000	48.128	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
112	1	1788730538616723456	1788730538616815616	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
113	1	1788730538616819712	1788730538616868864	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
114	1	1788730538616873984	1788730538616981504	1000000000	107.52	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
115	1	1788730538616985600	1788730538617032704	1000000000	47.104	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
116	1	1788730538617036800	1788730538617127936	1000000000	91.136	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
117	1	1788730538617132032	1788730538617182208	1000000000	50.176	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
118	1	1788730538617187328	1788730538617273344	1000000000	86.016	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
119	1	1788730538617277440	1788730538617324544	1000000000	47.104	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
120	1	1788730538617328640	1788730538617420800	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
121	1	1788730538617424896	1788730538617474048	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
122	1	1788730538617479424	1788730538617588736	1000000000	109.312	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
123	1	1788730538617592832	1788730538617640960	1000000000	48.128	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
124	1	1788730538617645056	1788730538617737216	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
125	1	1788730538617741312	1788730538617790464	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
126	1	1788730538617795584	1788730538617903104	1000000000	107.52	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
127	1	1788730538617907200	1788730538617957376	1000000000	50.176	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
128	1	1788730538617961472	1788730538618052608	1000000000	91.136	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
129	1	1788730538618056704	1788730538618106880	1000000000	50.176	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
130	1	1788730538618110976	1788730538618219520	1000000000	108.544	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
131	1	1788730538618223616	1788730538618319872	1000000000	96.256	cc_split_swin_16h_proj_512_outview_wait_fp8	cc_split_swin_16h_proj_512_outview_wait_fp8
132	1	1788730538618323968	1788730538618690560	1000000000	366.592	cc_tinlayout_fused_swin_8h_256_8_upsample_tilesync_fp8	cc_tinlayout_fused_swin_8h_256_8_upsample_tilesync_fp8
133	1	1788730538618694656	1788730538619105280	1000000000	410.624	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
134	1	1788730538619109376	1788730538619506688	1000000000	397.312	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
135	1	1788730538619511808	1788730538619805696	1000000000	293.888	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
136	1	1788730538619810816	1788730538620122112	1000000000	311.296	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
137	1	1788730538620126208	1788730538620507136	1000000000	380.928	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
138	1	1788730538620511232	1788730538620904448	1000000000	393.216	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
139	1	1788730538620908544	1788730538621215744	1000000000	307.2	cc_tinlayout_fused_swin_8h_256_8_outview_wait_fp8	cc_tinlayout_fused_swin_8h_256_8_outview_wait_fp8
140	1	1788730538621219840	1788730538621640704	1000000000	420.864	cc_tinlayout_fused_swin_4h_128_4_upsample_tilesync_fp8	cc_tinlayout_fused_swin_4h_128_4_upsample_tilesync_fp8
141	1	1788730538621644800	1788730538621971456	1000000000	326.656	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
142	1	1788730538621975552	1788730538622287872	1000000000	312.32	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
143	1	1788730538622291968	1788730538622610432	1000000000	318.464	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
144	1	1788730538622614528	1788730538622936064	1000000000	321.536	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
145	1	1788730538622940160	1788730538623264768	1000000000	324.608	cc_tinlayout_fused_swin_4h_128_4_outview_wait_fp8	cc_tinlayout_fused_swin_4h_128_4_outview_wait_fp8
146	1	1788730538623271168	1788730538623981568	1000000000	710.4	cc_tinlayout_fused_swin_2h_64_2_upsample_tilesync_fp8	cc_tinlayout_fused_swin_2h_64_2_upsample_tilesync_fp8
147	1	1788730538623986688	1788730538624510976	1000000000	524.288	cc_tinlayout_fused_swin_2h_64_2_chained_fp8	cc_tinlayout_fused_swin_2h_64_2_chained_fp8
148	1	1788730538624515072	1788730538625001472	1000000000	486.4	cc_tinlayout_fused_swin_2h_64_2_chained_fp8	cc_tinlayout_fused_swin_2h_64_2_chained_fp8
149	1	1788730538625005568	1788730538625507328	1000000000	501.76	cc_tinlayout_fused_swin_2h_64_2_outview_wait_fp8	cc_tinlayout_fused_swin_2h_64_2_outview_wait_fp8
150	1	1788730538625511424	1788730538626785280	1000000000	1273.86	cc_tinlayout_fused_swin_1h_32_1_upsample_tilesync_fp8	cc_tinlayout_fused_swin_1h_32_1_upsample_tilesync_fp8
151	1	1788730538626789376	1788730538627625984	1000000000	836.608	cc_tinlayout_fused_swin_1h_32_1_chained_fp8	cc_tinlayout_fused_swin_1h_32_1_chained_fp8
152	1	1788730538627630080	1788730538628428800	1000000000	798.72	cc_tinlayout_fused_swin_1h_32_1_chained_fp8	cc_tinlayout_fused_swin_1h_32_1_chained_fp8
153	1	1788730538628433920	1788730538629471232	1000000000	1037.31	cc_tinlayout_fused_swin_1h_32_1_outview_wait_fp8	cc_tinlayout_fused_swin_1h_32_1_outview_wait_fp8
154	1	1788730538629476640	1788730538635058176	1000000000	5581.54	cc_tinlayout_fused_post_block_swin_1h_32_fp8	cc_tinlayout_fused_post_block_swin_1h_32_fp8
155	1	1788730538635062272	1788730538635099136	1000000000	36.864	cg2r_copy_kernel	cg2r_copy_kernel
156	1	1788730538825392128	1788730538825396224	1000000000	4.096	cc_cb_clear	cc_cb_clear
157	1	1788730538825400320	1788730538828353536	1000000000	2953.22	cc_tinlayout_fused_pre_block_swin_1h_32_1_ds_fp8	cc_tinlayout_fused_pre_block_swin_1h_32_1_ds_fp8
158	1	1788730538828357632	1788730538829086720	1000000000	729.088	cc_tinlayout_fused_swin_1h_32_1_inpview_tilesync_fp8	cc_tinlayout_fused_swin_1h_32_1_inpview_tilesync_fp8
159	1	1788730538829090816	1788730538829927424	1000000000	836.608	cc_tinlayout_fused_swin_1h_32_1_chained_fp8	cc_tinlayout_fused_swin_1h_32_1_chained_fp8
160	1	1788730538829931520	1788730538830761984	1000000000	830.464	cc_tinlayout_fused_swin_1h_32_1_chained_fp8	cc_tinlayout_fused_swin_1h_32_1_chained_fp8
161	1	1788730538830766080	1788730538831613952	1000000000	847.872	cc_tinlayout_fused_swin_1h_32_1_ds_wait_fp8	cc_tinlayout_fused_swin_1h_32_1_ds_wait_fp8
162	1	1788730538831618048	1788730538832115712	1000000000	497.664	cc_tinlayout_fused_swin_2h_64_2_inpview_tilesync_fp8	cc_tinlayout_fused_swin_2h_64_2_inpview_tilesync_fp8
163	1	1788730538832119808	1788730538832646144	1000000000	526.336	cc_tinlayout_fused_swin_2h_64_2_chained_fp8	cc_tinlayout_fused_swin_2h_64_2_chained_fp8
164	1	1788730538832650240	1788730538833146880	1000000000	496.64	cc_tinlayout_fused_swin_2h_64_2_chained_fp8	cc_tinlayout_fused_swin_2h_64_2_chained_fp8
165	1	1788730538833150976	1788730538833670144	1000000000	519.168	cc_tinlayout_fused_swin_2h_64_2_ds_wait_fp8	cc_tinlayout_fused_swin_2h_64_2_ds_wait_fp8
166	1	1788730538833674240	1788730538834013184	1000000000	338.944	cc_tinlayout_fused_swin_4h_128_4_inpview_tilesync_fp8	cc_tinlayout_fused_swin_4h_128_4_inpview_tilesync_fp8
167	1	1788730538834017280	1788730538834342912	1000000000	325.632	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
168	1	1788730538834347008	1788730538834667520	1000000000	320.512	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
169	1	1788730538834671616	1788730538834996224	1000000000	324.608	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
170	1	1788730538835000320	1788730538835316736	1000000000	316.416	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
171	1	1788730538835320832	1788730538835686400	1000000000	365.568	cc_tinlayout_fused_swin_4h_128_4_ds_wait_fp8	cc_tinlayout_fused_swin_4h_128_4_ds_wait_fp8
172	1	1788730538835690496	1788730538836016128	1000000000	325.632	cc_tinlayout_fused_swin_8h_256_8_inpview_tilesync_fp8	cc_tinlayout_fused_swin_8h_256_8_inpview_tilesync_fp8
173	1	1788730538836020224	1788730538836864000	1000000000	843.776	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
174	1	1788730538836868096	1788730538837262336	1000000000	394.24	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
175	1	1788730538837266432	1788730538837566464	1000000000	300.032	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
176	1	1788730538837570560	1788730538837882880	1000000000	312.32	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
177	1	1788730538837886976	1788730538838269952	1000000000	382.976	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
178	1	1788730538838274048	1788730538838664192	1000000000	390.144	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
179	1	1788730538838668288	1788730538839025664	1000000000	357.376	cc_tinlayout_fused_swin_8h_256_8_ds_wait_fp8	cc_tinlayout_fused_swin_8h_256_8_ds_wait_fp8
180	1	1788730538839029760	1788730538839122944	1000000000	93.184	cc_split_swin_16h_ffwd_inpview_512_tilesync_fp8	cc_split_swin_16h_ffwd_inpview_512_tilesync_fp8
181	1	1788730538839127040	1788730538839216128	1000000000	89.088	cc_split_swin_16h_ffwd_proj_inpview_512_chained_fp8	cc_split_swin_16h_ffwd_proj_inpview_512_chained_fp8
182	1	1788730538839220224	1788730538839309312	1000000000	89.088	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
183	1	1788730538839313408	1788730538839361536	1000000000	48.128	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
184	1	1788730538839365632	1788730538839456768	1000000000	91.136	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
185	1	1788730538839460864	1788730538839510016	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
186	1	1788730538839514112	1788730538839623680	1000000000	109.568	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
187	1	1788730538839626752	1788730538839675904	1000000000	49.152	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
188	1	1788730538839680000	1788730538839772160	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
189	1	1788730538839776256	1788730538839825408	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
190	1	1788730538839829504	1788730538839937024	1000000000	107.52	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
191	1	1788730538839941120	1788730538839991296	1000000000	50.176	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
192	1	1788730538839995392	1788730538840086528	1000000000	91.136	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
193	1	1788730538840090624	1788730538840139776	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
194	1	1788730538840143872	1788730538840252416	1000000000	108.544	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
195	1	1788730538840256512	1788730538840304640	1000000000	48.128	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
196	1	1788730538840308736	1788730538840399872	1000000000	91.136	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
197	1	1788730538840403968	1788730538840453120	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
198	1	1788730538840457216	1788730538840543232	1000000000	86.016	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
199	1	1788730538840547328	1788730538840594432	1000000000	47.104	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
200	1	1788730538840598528	1788730538840689664	1000000000	91.136	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
201	1	1788730538840693760	1788730538840742912	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
202	1	1788730538840747008	1788730538840854528	1000000000	107.52	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
