chain	kernel_count	start_tick	end_tick	frequency_hz	gpu_us	first	last
87	1	1788730398800334848	1788730398800381952	1000000000	47.104	cc_vit_1d_projection_chained_fp8	cc_vit_1d_projection_chained_fp8
88	1	1788730398800386048	1788730398800541696	1000000000	155.648	cc_vit_1d_ffn_expand_chained_fp8	cc_vit_1d_ffn_expand_chained_fp8
89	1	1788730398800546816	1788730398800662528	1000000000	115.712	cc_vit_1d_ffn_contract_chained_fp8	cc_vit_1d_ffn_contract_chained_fp8
90	1	1788730398800666624	1788730398800765952	1000000000	99.328	cc_vit_1d_qkv_chained_fp8	cc_vit_1d_qkv_chained_fp8
91	1	1788730398800771072	1788730398800868352	1000000000	97.28	cc_vit_1d_attention_chained_fp8	cc_vit_1d_attention_chained_fp8
92	1	1788730398800872448	1788730398800920576	1000000000	48.128	cc_vit_1d_projection_chained_fp8	cc_vit_1d_projection_chained_fp8
93	1	1788730398800924672	1788730398801081344	1000000000	156.672	cc_vit_1d_ffn_expand_chained_fp8	cc_vit_1d_ffn_expand_chained_fp8
94	1	1788730398801085440	1788730398801203200	1000000000	117.76	cc_vit_1d_ffn_contract_chained_fp8	cc_vit_1d_ffn_contract_chained_fp8
95	1	1788730398801208320	1788730398801308672	1000000000	100.352	cc_vit_1d_qkv_chained_fp8	cc_vit_1d_qkv_chained_fp8
96	1	1788730398801312768	1788730398801410048	1000000000	97.28	cc_vit_1d_attention_chained_fp8	cc_vit_1d_attention_chained_fp8
97	1	1788730398801414144	1788730398801461248	1000000000	47.104	cc_vit_1d_projection_wait_fp8	cc_vit_1d_projection_wait_fp8
98	1	1788730398801465344	1788730398801472512	1000000000	7.168	cc_vit_1d_repack_1d_to_2d_fp8	cc_vit_1d_repack_1d_to_2d_fp8
99	1	1788730398801476608	1788730398801514496	1000000000	37.888	cc_dec_input_upsample_1024_512_tilesync_fp8	cc_dec_input_upsample_1024_512_tilesync_fp8
100	1	1788730398801518592	1788730398801610752	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
101	1	1788730398801614848	1788730398801662976	1000000000	48.128	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
102	1	1788730398801667072	1788730398801753088	1000000000	86.016	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
103	1	1788730398801757184	1788730398801804288	1000000000	47.104	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
104	1	1788730398801808384	1788730398801900544	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
105	1	1788730398801904640	1788730398801952768	1000000000	48.128	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
106	1	1788730398801957888	1788730398802067456	1000000000	109.568	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
107	1	1788730398802072576	1788730398802121728	1000000000	49.152	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
108	1	1788730398802125824	1788730398802216960	1000000000	91.136	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
109	1	1788730398802221056	1788730398802270208	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
110	1	1788730398802274304	1788730398802381824	1000000000	107.52	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
111	1	1788730398802385920	1788730398802434048	1000000000	48.128	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
112	1	1788730398802438144	1788730398802530304	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
113	1	1788730398802534400	1788730398802583552	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
114	1	1788730398802587648	1788730398802696192	1000000000	108.544	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
115	1	1788730398802700288	1788730398802748416	1000000000	48.128	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
116	1	1788730398802752512	1788730398802845696	1000000000	93.184	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
117	1	1788730398802849792	1788730398802898944	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
118	1	1788730398802903040	1788730398802989056	1000000000	86.016	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
119	1	1788730398802993152	1788730398803040256	1000000000	47.104	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
120	1	1788730398803044352	1788730398803136512	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
121	1	1788730398803142656	1788730398803191808	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
122	1	1788730398803195904	1788730398803305472	1000000000	109.568	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
123	1	1788730398803309568	1788730398803358720	1000000000	49.152	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
124	1	1788730398803362816	1788730398803456000	1000000000	93.184	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
125	1	1788730398803460096	1788730398803508224	1000000000	48.128	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
126	1	1788730398803513344	1788730398803621888	1000000000	108.544	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
127	1	1788730398803625984	1788730398803675136	1000000000	49.152	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
128	1	1788730398803679232	1788730398803771392	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
129	1	1788730398803775488	1788730398803824640	1000000000	49.152	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
130	1	1788730398803829760	1788730398803937280	1000000000	107.52	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
131	1	1788730398803941376	1788730398804033536	1000000000	92.16	cc_split_swin_16h_proj_512_outview_wait_fp8	cc_split_swin_16h_proj_512_outview_wait_fp8
132	1	1788730398804037632	1788730398804407296	1000000000	369.664	cc_tinlayout_fused_swin_8h_256_8_upsample_tilesync_fp8	cc_tinlayout_fused_swin_8h_256_8_upsample_tilesync_fp8
133	1	1788730398804411392	1788730398804804608	1000000000	393.216	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
134	1	1788730398804809728	1788730398805200896	1000000000	391.168	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
135	1	1788730398805204992	1788730398805509120	1000000000	304.128	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
136	1	1788730398805513216	1788730398805824512	1000000000	311.296	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
137	1	1788730398805828608	1788730398806210560	1000000000	381.952	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
138	1	1788730398806214656	1788730398806616064	1000000000	401.408	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
139	1	1788730398806621184	1788730398806919168	1000000000	297.984	cc_tinlayout_fused_swin_8h_256_8_outview_wait_fp8	cc_tinlayout_fused_swin_8h_256_8_outview_wait_fp8
140	1	1788730398806923264	1788730398807740416	1000000000	817.152	cc_tinlayout_fused_swin_4h_128_4_upsample_tilesync_fp8	cc_tinlayout_fused_swin_4h_128_4_upsample_tilesync_fp8
141	1	1788730398807748608	1788730398808076288	1000000000	327.68	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
142	1	1788730398808080384	1788730398808851456	1000000000	771.072	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
143	1	1788730398808855552	1788730398809178112	1000000000	322.56	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
144	1	1788730398809182208	1788730398809503744	1000000000	321.536	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
145	1	1788730398809507840	1788730398809837568	1000000000	329.728	cc_tinlayout_fused_swin_4h_128_4_outview_wait_fp8	cc_tinlayout_fused_swin_4h_128_4_outview_wait_fp8
146	1	1788730398809841664	1788730398810516480	1000000000	674.816	cc_tinlayout_fused_swin_2h_64_2_upsample_tilesync_fp8	cc_tinlayout_fused_swin_2h_64_2_upsample_tilesync_fp8
147	1	1788730398810520576	1788730398811051008	1000000000	530.432	cc_tinlayout_fused_swin_2h_64_2_chained_fp8	cc_tinlayout_fused_swin_2h_64_2_chained_fp8
148	1	1788730398811055104	1788730398811543552	1000000000	488.448	cc_tinlayout_fused_swin_2h_64_2_chained_fp8	cc_tinlayout_fused_swin_2h_64_2_chained_fp8
149	1	1788730398811547648	1788730398812044288	1000000000	496.64	cc_tinlayout_fused_swin_2h_64_2_outview_wait_fp8	cc_tinlayout_fused_swin_2h_64_2_outview_wait_fp8
150	1	1788730398812048384	1788730398813305856	1000000000	1257.47	cc_tinlayout_fused_swin_1h_32_1_upsample_tilesync_fp8	cc_tinlayout_fused_swin_1h_32_1_upsample_tilesync_fp8
151	1	1788730398813309952	1788730398814144512	1000000000	834.56	cc_tinlayout_fused_swin_1h_32_1_chained_fp8	cc_tinlayout_fused_swin_1h_32_1_chained_fp8
152	1	1788730398814148608	1788730398814950400	1000000000	801.792	cc_tinlayout_fused_swin_1h_32_1_chained_fp8	cc_tinlayout_fused_swin_1h_32_1_chained_fp8
153	1	1788730398814954496	1788730398815994880	1000000000	1040.38	cc_tinlayout_fused_swin_1h_32_1_outview_wait_fp8	cc_tinlayout_fused_swin_1h_32_1_outview_wait_fp8
154	1	1788730398815998976	1788730398820789248	1000000000	4790.27	cc_tinlayout_fused_post_block_swin_1h_32_fp8	cc_tinlayout_fused_post_block_swin_1h_32_fp8
155	1	1788730398820793344	1788730398820829184	1000000000	35.84	cg2r_copy_kernel	cg2r_copy_kernel
156	1	1788730399012179968	1788730399012184064	1000000000	4.096	cc_cb_clear	cc_cb_clear
157	1	1788730399012212736	1788730399016727552	1000000000	4514.82	cc_tinlayout_fused_pre_block_swin_1h_32_1_ds_fp8	cc_tinlayout_fused_pre_block_swin_1h_32_1_ds_fp8
158	1	1788730399016730624	1788730399017474048	1000000000	743.424	cc_tinlayout_fused_swin_1h_32_1_inpview_tilesync_fp8	cc_tinlayout_fused_swin_1h_32_1_inpview_tilesync_fp8
159	1	1788730399017477120	1788730399018334208	1000000000	857.088	cc_tinlayout_fused_swin_1h_32_1_chained_fp8	cc_tinlayout_fused_swin_1h_32_1_chained_fp8
160	1	1788730399018338304	1788730399019176960	1000000000	838.656	cc_tinlayout_fused_swin_1h_32_1_chained_fp8	cc_tinlayout_fused_swin_1h_32_1_chained_fp8
161	1	1788730399019181056	1788730399020047360	1000000000	866.304	cc_tinlayout_fused_swin_1h_32_1_ds_wait_fp8	cc_tinlayout_fused_swin_1h_32_1_ds_wait_fp8
162	1	1788730399020051456	1788730399020549120	1000000000	497.664	cc_tinlayout_fused_swin_2h_64_2_inpview_tilesync_fp8	cc_tinlayout_fused_swin_2h_64_2_inpview_tilesync_fp8
163	1	1788730399020553216	1788730399021074432	1000000000	521.216	cc_tinlayout_fused_swin_2h_64_2_chained_fp8	cc_tinlayout_fused_swin_2h_64_2_chained_fp8
164	1	1788730399021078528	1788730399021568000	1000000000	489.472	cc_tinlayout_fused_swin_2h_64_2_chained_fp8	cc_tinlayout_fused_swin_2h_64_2_chained_fp8
165	1	1788730399021572096	1788730399022090240	1000000000	518.144	cc_tinlayout_fused_swin_2h_64_2_ds_wait_fp8	cc_tinlayout_fused_swin_2h_64_2_ds_wait_fp8
166	1	1788730399022094336	1788730399022418944	1000000000	324.608	cc_tinlayout_fused_swin_4h_128_4_inpview_tilesync_fp8	cc_tinlayout_fused_swin_4h_128_4_inpview_tilesync_fp8
167	1	1788730399022423040	1788730399022753792	1000000000	330.752	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
168	1	1788730399022757888	1788730399023079424	1000000000	321.536	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
169	1	1788730399023083520	1788730399023405056	1000000000	321.536	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
170	1	1788730399023409152	1788730399023724544	1000000000	315.392	cc_tinlayout_fused_swin_4h_128_4_chained_fp8	cc_tinlayout_fused_swin_4h_128_4_chained_fp8
171	1	1788730399023729664	1788730399024092160	1000000000	362.496	cc_tinlayout_fused_swin_4h_128_4_ds_wait_fp8	cc_tinlayout_fused_swin_4h_128_4_ds_wait_fp8
172	1	1788730399024096256	1788730399024407552	1000000000	311.296	cc_tinlayout_fused_swin_8h_256_8_inpview_tilesync_fp8	cc_tinlayout_fused_swin_8h_256_8_inpview_tilesync_fp8
173	1	1788730399024411648	1788730399024807936	1000000000	396.288	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
174	1	1788730399024813056	1788730399025205248	1000000000	392.192	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
175	1	1788730399025209344	1788730399025517568	1000000000	308.224	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
176	1	1788730399025521664	1788730399025838080	1000000000	316.416	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
177	1	1788730399025842176	1788730399026232320	1000000000	390.144	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
178	1	1788730399026236416	1788730399026627584	1000000000	391.168	cc_tinlayout_fused_swin_8h_256_8_chained_fp8	cc_tinlayout_fused_swin_8h_256_8_chained_fp8
179	1	1788730399026631680	1788730399026982912	1000000000	351.232	cc_tinlayout_fused_swin_8h_256_8_ds_wait_fp8	cc_tinlayout_fused_swin_8h_256_8_ds_wait_fp8
180	1	1788730399026987008	1788730399027081216	1000000000	94.208	cc_split_swin_16h_ffwd_inpview_512_tilesync_fp8	cc_split_swin_16h_ffwd_inpview_512_tilesync_fp8
181	1	1788730399027085312	1788730399027179520	1000000000	94.208	cc_split_swin_16h_ffwd_proj_inpview_512_chained_fp8	cc_split_swin_16h_ffwd_proj_inpview_512_chained_fp8
182	1	1788730399027183616	1788730399027270656	1000000000	87.04	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
183	1	1788730399027274752	1788730399027321856	1000000000	47.104	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
184	1	1788730399027325952	1788730399027418112	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
185	1	1788730399027421184	1788730399027471360	1000000000	50.176	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
186	1	1788730399027475456	1788730399027585024	1000000000	109.568	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
187	1	1788730399027588096	1788730399027638272	1000000000	50.176	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
188	1	1788730399027642368	1788730399027734528	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
189	1	1788730399027738624	1788730399027789824	1000000000	51.2	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
190	1	1788730399027793920	1788730399027902464	1000000000	108.544	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
191	1	1788730399027906560	1788730399027955712	1000000000	49.152	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
192	1	1788730399027959808	1788730399028051968	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
193	1	1788730399028056064	1788730399028106240	1000000000	50.176	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
194	1	1788730399028110336	1788730399028218880	1000000000	108.544	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
195	1	1788730399028221952	1788730399028270080	1000000000	48.128	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
196	1	1788730399028274176	1788730399028365312	1000000000	91.136	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
197	1	1788730399028369408	1788730399028419584	1000000000	50.176	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
198	1	1788730399028423680	1788730399028510720	1000000000	87.04	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
199	1	1788730399028514816	1788730399028561920	1000000000	47.104	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
200	1	1788730399028566016	1788730399028658176	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
201	1	1788730399028662272	1788730399028710400	1000000000	48.128	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
202	1	1788730399028715520	1788730399028823040	1000000000	107.52	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
203	1	1788730399028827136	1788730399028875264	1000000000	48.128	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
204	1	1788730399028879360	1788730399028971520	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
205	1	1788730399028975616	1788730399029025792	1000000000	50.176	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
206	1	1788730399029029888	1788730399029138432	1000000000	108.544	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
207	1	1788730399029142528	1788730399029191680	1000000000	49.152	cc_split_swin_16h_proj_512_chained_fp8	cc_split_swin_16h_proj_512_chained_fp8
208	1	1788730399029195776	1788730399029287936	1000000000	92.16	cc_split_swin_16h_ffwd_512_chained_fp8	cc_split_swin_16h_ffwd_512_chained_fp8
209	1	1788730399029292032	1788730399029340160	1000000000	48.128	cc_split_swin_16h_ffwd_proj_512_chained_fp8	cc_split_swin_16h_ffwd_proj_512_chained_fp8
210	1	1788730399029344256	1788730399029451776	1000000000	107.52	cc_split_swin_16h_qkv_512_chained_fp8	cc_split_swin_16h_qkv_512_chained_fp8
211	1	1788730399029455872	1788730399029496832	1000000000	40.96	cc_split_swin_16h_proj_pool_512_chained_fp8	cc_split_swin_16h_proj_pool_512_chained_fp8
212	1	1788730399029500928	1788730399029531648	1000000000	30.72	cc_split_swin_16h_final_head_512_wait_fp8	cc_split_swin_16h_final_head_512_wait_fp8
213	1	1788730399029534720	1788730399029542912	1000000000	8.192	cc_vit_1d_repack_2d_to_1d_fp8	cc_vit_1d_repack_2d_to_1d_fp8
214	1	1788730399029550080	1788730399029721088	1000000000	171.008	cc_vit_1d_ffn_expand_publish_fp8	cc_vit_1d_ffn_expand_publish_fp8
215	1	1788730399029725184	1788730399029842944	1000000000	117.76	cc_vit_1d_ffn_contract_chained_fp8	cc_vit_1d_ffn_contract_chained_fp8
216	1	1788730399029847040	1788730399029947392	1000000000	100.352	cc_vit_1d_qkv_chained_fp8	cc_vit_1d_qkv_chained_fp8
217	1	1788730399029951488	1788730399030049792	1000000000	98.304	cc_vit_1d_attention_chained_fp8	cc_vit_1d_attention_chained_fp8
